Date,Close,High,Low,Open,Volume
2000-03-02,88.02653503417969,88.40381998018677,87.27196514216551,88.12582054628682,7600200
2000-03-03,89.67465209960938,90.0519369512242,88.78108271420582,89.23779595563431,12770300
2000-03-06,88.80094146728516,89.81365345629042,88.16551433692891,89.47608279328867,11967100
2000-03-07,87.08328247070312,89.05906324959605,85.9216425152736,88.95977778332002,20062000
2000-03-08,86.97409057617188,87.5896606236288,85.80252177617322,86.71594829820607,11808500
2000-03-09,89.51578521728516,89.51578521728516,86.49750674500757,87.21236217265226,5500900
2000-03-10,89.03925323486328,90.23067946012907,88.6619682635291,89.07896744237213,7924600
2000-03-13,88.06620025634766,89.25762573895891,86.21949075830024,86.85491768235956,10540500
2000-03-14,86.81524658203125,89.01938481867478,86.51739006356591,88.50310018666819,8263900
2000-03-15,88.84064483642578,89.237786744501,86.45779338797448,86.97407786847226,10300800
2000-03-16,92.99079895019531,93.30851254900017,89.51580646326724,89.99237686147453,25601400
2000-03-17,93.60537719726562,94.2822344547533,92.6498140102242,92.88870480698456,10272900
2000-03-20,93.12755584716797,93.86413548939653,92.23171574175485,93.5655221209255,12502300
2000-03-21,95.0387191772461,95.39705536182726,92.05258430573649,92.7095339774686,13612600
2000-03-22,95.61603546142578,96.09381702525552,94.72019502924503,95.27760685371305,8260000
2000-03-23,97.24849700927734,97.76609392273511,95.01884876669001,95.01884876669001,11654500
2000-03-24,97.82577514648438,99.21930470697559,96.65122880264175,97.38780871318713,11462900
2000-03-27,96.79056549072266,97.9651116371547,96.71093524350692,97.70631333370358,8798600
2000-03-28,96.23313903808594,97.45745390172728,95.93452565671,96.35258439063631,6334400
2000-03-29,96.33271789550781,97.13897436890481,95.3373395332893,96.55170113519588,6747500
2000-03-30,94.7201919555664,96.78062488272091,93.72481372988791,95.65584748770421,9491900
2000-03-31,95.7951889038086,97.02945775502143,94.56092005259578,95.31740741301654,9249100
2000-04-03,96.35259246826172,96.35259246826172,94.72017251322092,95.63592029287794,8508200
2000-04-04,95.63591003417969,97.46740539703242,90.07174749159992,96.67110306535733,19585500
2000-04-05,95.0387191772461,96.07391259936944,94.0433408867429,94.2026014132234,8387200
2000-04-06,95.86488342285156,96.63132470865362,94.91927404426463,95.71557667886415,6378500
2000-04-07,96.4720687866211,96.91003525655623,95.87484178216408,96.55169905388202,6023600
2000-04-10,96.09386444091797,97.53716362715508,95.7554356662141,96.67118411541281,9624200
2000-04-11,95.8150634765625,96.59145813178502,94.52107238452498,95.556265258155,9006400
2000-04-12,93.18728637695312,96.29286567086568,93.10765613864768,95.79517668145662,10779200
2000-04-13,91.89326477050781,94.3817088988253,91.59465147510971,93.94374273224142,12225800
2000-04-14,86.63772583007812,90.97757514785317,85.04512057584874,90.85812975378597,29604000
2000-04-17,89.66361999511719,89.66361999511719,85.8015546578497,86.12007551040786,23918200
2000-04-18,92.03263092041016,92.03263092041016,89.04649753558179,89.54418643305318,11069200
2000-04-19,91.17662811279297,92.45071199908527,90.79838445904994,92.05256078461892,6553700
2000-04-20,91.61461639404297,91.69424665601083,90.69886838141237,91.45535587010721,8537600
2000-04-24,90.61921691894531,91.29607398732057,89.50439351220962,90.14143545891574,12893100
2000-04-25,94.38175964355469,94.38175964355467,92.0127595596941,92.13220494207363,14102000
2000-04-26,93.3167495727539,94.7600486328125,93.0081821875,94.26235930175781,7711100
2000-04-27,93.0081558227539,93.864181229513,91.09702933324526,91.09702933324526,15595300
2000-04-28,92.43083190917969,94.1926515568132,92.41092434253976,93.64519347421522,8743400
2000-05-01,93.68501281738281,94.59080714020281,92.9086176835371,93.36649173683072,7328300
2000-05-02,91.8136978149414,93.72482422219083,91.8136978149414,92.68963075159739,9411900
2000-05-03,89.66361999511719,91.73400553674512,89.0464858432858,91.73400553674512,12630700
2000-05-04,90.34053039550781,90.6889127846487,89.66367318231978,90.4599757860704,5963600
2000-05-05,91.43546295166016,91.73407648187458,89.78313475114028,89.86276502586412,7862400
2000-05-08,90.7486572265625,91.33593053756033,90.36045961420801,90.93777914027368,5064100
2000-05-09,90.0219955444336,91.35580220110698,89.35509221609689,91.13681901866806,5620300
2000-05-10,87.99142456054688,89.80301271326401,87.75253381513363,89.50439928149746,10293900
2000-05-11,90.00208282470703,90.14143575100054,88.62846112267103,89.26550307144134,7091100
2000-05-12,90.97755432128906,91.39561310482233,90.22106699870503,90.34051236542882,5960800
2000-05-15,92.55023193359375,92.7592612808303,90.45993846122822,90.93771982634034,4441300
2000-05-16,93.44609832763672,94.10304788980375,92.57016557808069,93.36646807767708,8192200
2000-05-17,92.47065734863281,93.12760712096971,92.03269083374155,92.8090860192306,5907200
2000-05-18,91.3359375,93.20724920989538,91.3359375,92.76928263949434,4325600
2000-05-19,89.90255737304688,91.24631791837031,89.44468340945518,90.81830530023025,6518400
2000-05-22,89.22571563720703,90.1215561556529,87.27477406370274,89.98220318611688,10839400
2000-05-23,87.91179656982422,89.70347720643748,87.6330906930177,89.46458645488904,7979200
2000-05-24,89.34516906738281,89.62387503149675,86.95626080354904,87.91182410908254,11081500
2000-05-25,87.8122329711914,90.3404926826721,87.73260274405817,89.62382063847285,8278900
2000-05-26,87.91179656982422,88.98680495179218,87.48378397329994,88.42939319817916,4814000
2000-05-30,90.77848815917969,91.05719404387892,88.84745452947783,89.18588310375547,5362700
2000-05-31,90.97755432128906,91.73404164387308,90.51968041551451,90.818293832324,6056500
2000-06-01,92.57015228271484,92.64978252123761,91.09699287004369,91.5349591819189,8961600
2000-06-02,94.18270111083984,94.97900380465376,93.95376408636835,94.87946596792702,8962200
2000-06-05,93.72478485107422,94.4215493943596,93.56552438403756,93.94376799324962,6998100
2000-06-06,93.30674743652344,94.1428650794366,92.94841130384637,93.40628525115596,4858900
2000-06-07,93.95370483398438,94.28217948802839,93.00809598143341,93.40624707724434,4919500
2000-06-08,93.58545684814453,94.12296106743828,93.0479526288508,93.96370055801792,5723100
2000-06-09,93.38640594482422,94.26233897862772,92.76927130737174,93.96372544437652,3085300
2000-06-12,92.29146575927734,93.62527253362411,92.29146575927734,93.62527253362411,3678900
2000-06-13,94.02337646484375,94.12291423370341,92.13215885651003,92.25160417914162,6558700
2000-06-14,94.18270111083984,94.83965083323632,93.76464219658754,94.44149948632938,6420500
2000-06-15,94.38175964355469,94.76000335442318,93.545641966898,94.36185207982476,5881200
2000-06-16,93.60626220703125,94.70375622139636,93.1473101646604,94.70375622139636,5567900
2000-06-19,94.80352783203125,95.24252543512632,93.38676284022442,93.52644389575468,5106900
2000-06-20,94.46427917480469,95.0629121226805,93.86564622692886,94.62391462757157,6480000
2000-06-21,94.42436981201172,94.78354957883678,93.79580522006785,93.82573686730328,3115000
2000-06-22,92.98763275146484,94.30462497498345,92.58854419888345,94.22480726446717,7490500
2000-06-23,92.189453125,93.30690104166666,91.87018229166667,93.10735677083333,4863300
2000-06-26,93.37676239013672,93.38673960590658,92.50874461815874,92.82801552279432,5201300
2000-06-27,92.68834686279297,93.6860685728338,92.5985519088893,93.21713936911462,4159500
2000-06-28,92.94775390625,93.855680656515,92.78811843367593,92.98766277439351,5347700
2000-06-29,92.06977081298828,93.0674926466791,91.64075042450123,92.42895067311697,6345700
2000-06-30,92.76814270019531,92.96768699509786,91.88017058787896,91.91010223211435,7420200
2000-07-03,94.04527282714844,94.14504502407942,92.70832538827321,92.86796090336279,1436600
2000-07-05,92.34911346435547,93.64615157480989,92.18947800460722,93.46656168259312,2748200
2000-07-06,93.06752014160156,93.5264723206875,92.08975245572282,92.54870463480876,5963200
2000-07-07,94.56404876708984,95.00304625028798,93.38673733487666,93.6660993696391,3034800
2000-07-10,94.40444946289062,95.08290037849797,94.2049050759473,94.42440390158497,2816100
2000-07-11,94.60395812988281,95.22254549584493,93.96541633276063,94.16496064436132,5431600
2000-07-12,95.22254180908203,95.86108358148158,94.94317978365723,95.32231396101946,5883000
2000-07-13,95.64158630371094,96.02072048684687,95.26245212057502,95.77129010320482,5356000
2000-07-14,96.57943725585938,96.57943725585938,95.57173858201207,96.0606220970469,5341900
2000-07-17,96.41986083984375,97.04842574391145,96.22031642585401,96.40988361914427,4208300
2000-07-18,95.63165283203125,96.18039992705073,95.36226789447623,96.18039992705073,4262100
2000-07-19,94.86338806152344,95.72142880335043,94.66384370295903,95.44206670136025,8506800
2000-07-20,96.18033599853516,96.18033599853516,95.02297925830382,95.1427058176381,4538900
2000-07-21,94.30461120605469,95.62160323728608,94.30461120605467,95.62160323728608,5656900
2000-07-24,93.76591491699219,95.05297631561871,93.58632495439313,94.5840469688323,5628500
2000-07-25,94.0652084350586,94.4044338367124,93.7259830334048,94.34457053053819,4757100
2000-07-26,93.14725494384766,93.96538636044957,92.99759675788388,93.84565981167856,12062500
2000-07-27,92.82803344726562,93.62621086297727,92.38903586862422,93.18721328433587,7652600
2000-07-28,90.73280334472656,93.16724407665018,90.36364634849225,93.04751748327689,6229500
2000-07-31,91.31149291992188,92.02985256701916,90.71285988067413,91.2715840506387,5265500
2000-08-01,91.87023162841797,92.40900144900165,91.39132512123247,91.7105961260228,3946600
2000-08-02,92.32919311523438,92.84800855093701,91.71060548035815,91.87024099903589,7439800
2000-08-03,92.96772003173828,93.10740108780658,91.07204855652577,91.23168404917524,4607100
2000-08-04,93.46656036376953,93.6860591178262,92.84797296597344,93.42665149939559,3686600
2000-08-07,94.58404541015625,94.78358980975574,93.46659677239913,93.68609561195856,4159800
2000-08-08,94.94319152832031,95.02300925974386,94.18492307979652,94.18492307979652,3658700
2000-08-09,94.14502716064453,95.28242998984265,94.1051182894446,95.23254390084274,5383800
2000-08-10,93.68610382080078,94.41444094315632,93.4067416368836,94.20491930521843,4193400
2000-08-11,94.12508392333984,94.50421824484576,92.94777208287407,93.62622297398994,5089400
2000-08-14,95.32232666015625,95.50191655756915,93.90556191389896,94.36451387395414,2966700
2000-08-15,95.24249267578125,95.6615356982391,94.86335851260507,95.36221925362635,5564600
2000-08-16,94.90326690673828,95.7413529475463,94.40440616816207,95.34226435668535,5191600
2000-08-17,95.90103149414062,96.06066700224572,94.72371962186548,94.94321844551,5652200
2000-08-18,95.58172607421875,96.02072356349491,95.28240960425774,96.02072356349491,4626400
2000-08-21,96.10057830810547,96.24025938122772,95.40217294249423,95.80126172284352,2380600
2000-08-22,95.94092559814453,96.61937640312308,95.8411534209418,96.14046995254999,3075300
2000-08-23,96.32008361816406,96.59944578320534,95.32236160015945,95.66158708628102,5483200
2000-08-24,96.61935424804688,96.73908083323653,96.10053904555839,96.51958209372216,4529000
2000-08-25,96.57943725585938,96.81889040608051,96.37989296400842,96.51957396830409,2822200
2000-08-28,96.90876007080078,97.63709729773052,96.57951173533941,96.57951173533941,5518700
2000-08-29,96.92869567871094,96.97858178044986,96.35999411888731,96.69921961071194,3561900
2000-08-30,96.00074768066406,96.73906147492401,96.00074768066406,96.61933491369267,3964800
2000-08-31,97.27789306640625,97.75679961688702,96.35998884465145,96.45976104266828,4863100
2000-09-01,97.37762451171875,98.07602960555279,97.05835361168033,97.85653086177638,3191200
2000-09-05,96.59941101074219,97.18806678946908,96.30009451308445,96.97854524110866,3470800
2000-09-06,95.50192260742188,97.02843683213307,95.48196817311192,96.53955319153928,4322200
2000-09-07,96.32008361816406,96.46974192086475,95.67156430646106,95.94094925132231,4265500
2000-09-08,95.66153717041016,96.10053462926477,95.35224350621714,95.9608536196292,3518200
2000-09-11,95.52188110351562,96.53955729659674,94.94320248392049,95.62165327930789,3937500
2000-09-12,94.82344818115234,95.94089622369118,94.78353932249024,95.62162535439437,4769100
2000-09-13,95.07292175292969,95.3622611097179,94.28472143616177,94.50422025855283,7691600
2000-09-14,95.55181884765625,95.7413859937464,94.60398311720544,95.70147712088533,3397100
2000-09-15,93.46134185791016,94.90167075640535,93.46134185791016,94.86166162033604,4085700
2000-09-18,92.60115051269531,94.08148862847399,92.31108426027923,93.70140181496325,5109300
2000-09-19,93.44131469726562,93.66136489244222,92.63112988775175,92.90119149092304,6588200
2000-09-20,92.7511978149414,93.48136469087052,91.64094407209028,93.26131439949462,6508100
2000-09-21,91.3408432006836,93.1812631688095,91.30083407094172,92.48110339832681,5972300
2000-09-22,93.00118255615234,93.02118711252064,91.17076564845436,91.3007952648482,7791300
2000-09-25,92.34103393554688,93.50129822676475,92.00095647087956,93.4212799997842,9726300
2000-09-26,91.16084289550781,92.82122252252715,91.16084289550781,92.42113104613695,5302400
2000-09-27,91.6408920288086,92.16101060395573,90.98074152958338,91.90095131638216,7186200
2000-09-28,92.82115936279297,93.67135317161166,91.47085154878683,91.66089487075806,7036400
2000-09-29,91.94099426269531,93.44133685836593,91.94099426269531,93.12126377128953,9333600
2000-10-02,92.08099365234375,92.76114872168542,91.63089103292647,92.36105750442562,5517800
2000-10-03,91.22083282470703,93.3013079593056,91.08080084449367,92.52112978383114,9347200
2000-10-04,91.9809799194336,92.34106205047966,90.74069702360826,91.46086128570039,6148900
2000-10-05,92.30108642578125,92.72118239781017,91.74095846307604,91.80097217336588,4566900
2000-10-06,90.30065155029297,92.5911753878004,89.46045940029025,92.10106330029882,10014900
2000-10-09,89.62047576904297,90.46066772937775,89.22038435935974,90.46066772937775,4508000
2000-10-10,88.14009094238281,90.42061077157747,88.14009094238281,89.68044205508447,6104700
2000-10-11,87.39995574951172,88.74026177725658,86.49975020848906,88.10011561475157,10346000
2000-10-12,85.21943664550781,88.08008909628425,84.99938645698654,87.88004347035583,12336900
2000-10-13,88.06011962890625,88.12013334060246,85.05943404409572,85.09944318522653,11778800
2000-10-16,88.46022033691406,88.49022719591572,87.50000084886072,87.96010602021961,5659000
2000-10-17,86.25968933105469,88.70024640396487,86.03963910316935,88.62022813927928,7831700
2000-10-18,85.93964385986328,87.13991821544796,83.31904485017004,84.89940608502322,10897300
2000-10-19,89.18033599853516,89.27035652612452,87.33991632337471,87.59997562529955,8767300
2000-10-20,89.56045532226562,90.38064265043468,88.5802314422587,88.5802314422587,7373500
2000-10-23,89.96055603027344,90.280629167139,88.94032290651451,89.5804691802456,5290000
2000-10-24,89.36042022705078,90.86076307841161,88.9803333713727,90.2406213665158,5750700
2000-10-25,87.25992584228516,89.3404009196803,87.1398984339739,88.82028215033152,9137600
2000-10-26,87.4999771118164,88.12011869628515,85.79958889633758,87.7800410531894,9345800
2000-10-27,89.16034698486328,89.1603469848633,87.45995894499042,88.26014155198942,9762900
2000-10-30,89.96055603027344,90.32063830924719,88.44020863016209,88.62024976964895,10154100
2000-10-31,91.51089477539062,91.98100211547624,89.66047226654297,90.27061158027111,7752400
2000-11-01,91.20082092285156,91.70093509768624,90.40063824311608,91.06078895389786,6753600
2000-11-02,91.35086059570312,92.12103647064774,91.23083318662086,91.64092683431863,11395100
2000-11-03,91.4008560180664,92.02099752311346,91.1407966772402,91.84095644100303,5187100
2000-11-06,92.04102325439453,92.37109864750418,91.56091359168958,91.64093186880707,4042500
2000-11-07,92.02101135253906,92.18104789402173,91.26083778049635,91.63092228267503,5231300
2000-11-08,89.98051452636719,92.22102533716156,89.98051452636719,92.22102533716156,6123300
2000-11-09,89.64045715332031,90.40063063509362,87.860050840746,89.62045258801048,10635300
2000-11-10,87.45995330810547,89.28036862170053,87.39993961644849,88.98030016341563,8569500
2000-11-13,86.77982330322266,87.69003122399181,85.14945087371305,86.81983244259712,17285300
2000-11-14,89.0602798461914,89.38035272973568,87.69997009112829,88.00003841945103,7668900
2000-11-15,89.34041595458984,89.6904959544119,88.18015081232244,89.02034281189538,8837700
2000-11-16,87.94007873535156,89.54044413544895,87.90006960034913,88.71025458414843,6684100
2000-11-17,87.4699935913086,88.98033882084405,86.89986327287467,87.9000919017061,6551100
2000-11-20,86.21965789794922,87.29990419179823,85.97960316598277,86.89981297185415,5458500
2000-11-21,86.65980529785156,87.17992416621355,85.469533272177,86.33973214809033,7684300
2000-11-22,84.5893325805664,86.3397326280536,84.57933029458077,85.9996549045418,5736900
2000-11-24,86.31969451904297,86.39971277583929,85.53951651527872,85.53951651527872,3411600
2000-11-27,87.07989501953125,87.4999909982609,86.6197898999702,87.35995900535102,5992000
2000-11-28,85.57953643798828,87.43996114316194,85.54952958790483,86.49974650721396,5336100
2000-11-29,85.41948699951172,86.99984753182119,85.30946189916106,86.0196239105153,6914100
2000-11-30,84.67929077148438,85.45946850361003,83.05892163553109,84.81932267212231,11201600
2000-12-01,84.63932800292969,85.81959752601475,83.85914984360228,85.25946961675403,7587200
2000-12-04,85.3594970703125,85.69957474788347,84.17922748344857,84.41928231467513,6996600
2000-12-05,88.16014862060547,88.50022634389802,86.03966399301659,86.33973257239238,8883400
2000-12-06,86.74980926513672,88.56022267191518,86.43973846066083,88.20014044736257,12888000
2000-12-07,85.55950927734375,86.97983313955824,85.55950927734375,86.33968717348974,6529100
2000-12-08,85.75957489013672,89.28037852453467,85.69956119182311,87.74002693448557,10276300
2000-12-11,88.7402572631836,89.34039426000405,87.51997870298202,87.94007460075633,6405600
2000-12-12,88.36021423339844,88.86032864495265,87.9401181276929,88.46023711570928,5022900
2000-12-13,87.14987182617188,89.24034849456048,87.07985586120192,89.14032568746055,6070500
2000-12-14,86.03966522216797,87.37997156252725,85.79961035523795,86.97988011764389,7678400
2000-12-15,84.0962905883789,85.48083939548893,83.83543356674947,85.48083939548893,9065300
2000-12-18,85.22001647949219,85.70159886600216,84.60800552996912,84.79863189129597,7235400
2000-12-19,83.4842758178711,86.66472473437935,83.4842758178711,85.05945083330263,9616600
2000-12-20,81.06632995605469,82.79199935610932,80.96600033977245,82.59134012354482,9994300
2000-12-21,81.62818145751953,82.74184027533967,80.60481930060372,80.90580817028484,14331500
2000-12-22,84.07622528076172,84.18658786764577,82.73180831326505,82.8321379377051,10182900
2000-12-26,84.9792251586914,84.9792251586914,83.65487359777674,84.01606038711711,4665300
2000-12-27,85.60122680664062,85.87211676488948,84.27687589964619,84.59793066497816,4854100
2000-12-28,85.86207580566406,85.96240541048489,85.1397026509541,85.28016409770326,8358700
2000-12-29,84.23674774169922,86.22327418915711,84.23674774169923,86.08281272317525,8774600
2001-01-02,82.71174621582031,84.8588002781912,81.90910918315831,84.75847064910845,8737500
2001-01-03,86.684814453125,87.32692418981482,81.96932107430918,82.39070558901187,19431600
2001-01-04,85.7517318725586,86.98578627999099,85.40057817938677,86.64466554948122,9219000
2001-01-05,82.95250701904297,85.8018674439835,82.95250701904297,85.70153785155601,12911400
2001-01-08,83.59464263916016,83.59464263916016,81.98936865665108,83.39398339134652,6625300
2001-01-09,83.37391662597656,84.43741062866651,83.1030266441593,84.1464547222702,5702400
2001-01-10,84.8387451171875,84.8387451171875,82.71175671074903,82.83215228092479,8746100
2001-01-11,84.91899871826172,85.71160279420013,84.17655945725612,84.17655945725612,7245100
2001-01-12,84.75846862792969,85.86209452152252,84.29695234515451,85.19991898536682,7244000
2001-01-16,85.30025482177734,85.52098001656435,84.44745293282756,84.75847479820925,8542200
2001-01-17,85.69154357910156,86.71490588387482,85.16982946294266,86.58447735483509,7851400
2001-01-18,86.5443344116211,87.1362791983456,85.36044483817207,85.68149963775146,8107000
2001-01-19,86.05270385742188,87.44728539364452,85.96240721119163,87.44728539364452,7782500
2001-01-22,86.62460327148438,87.1864492042158,85.76176844621826,86.2032188219358,7050900
2001-01-23,87.30683135986328,87.74828166781937,86.14300782070629,86.34366705159542,8463100
2001-01-24,87.56769561767578,88.16967336023542,87.22657489689198,87.48743191866782,6199900
2001-01-25,87.34697723388672,88.12954836003458,87.10618611814893,87.48743871806711,10818300
2001-01-26,87.24663543701172,87.4071628251203,86.33363591714419,86.78511919619956,7136800
2001-01-29,87.7122573852539,87.90488260731553,86.92245478350479,87.00593224494756,6705900
2001-01-30,88.48271179199219,88.55976181474551,87.19206512397952,87.51954731631263,7069100
2001-01-31,87.98186492919922,89.06060441302463,87.71218005824286,88.22585992797946,9706900
2001-02-01,88.56622314453125,88.57906808727539,87.48748310171715,88.03328049340654,8239100
2001-02-02,86.55635833740234,88.60468911013632,86.52425090440585,88.22583707727826,8276600
2001-02-05,87.19208526611328,87.28840761462197,86.52429538641573,86.55640283591863,4352900
2001-02-06,86.93521881103516,87.77638082382542,86.82606135419668,86.87743129820566,7106700
2001-02-07,86.48574829101562,86.94164064501102,85.83721128917459,86.5050107962371,5748700
2001-02-08,85.47763061523438,86.9416397844682,85.46479547709076,86.55637988603662,5943300
2001-02-09,84.65572357177734,85.62531529553482,84.28329884449617,85.62531529553482,9913000
2001-02-12,85.62529754638672,85.72161004304043,84.56581109413357,84.56581109413357,5804400
2001-02-13,84.9254150390625,86.15184676798854,84.75847006463354,85.8500544619635,6587600
2001-02-14,84.79700469970703,85.17584706803832,83.89805504640968,85.17584706803832,8400100
2001-02-15,85.61890411376953,85.73448895337488,84.75206190690301,85.29784926726718,5929800
2001-02-16,83.73113250732422,84.30260996372078,83.0248174499036,84.11640239160467,6434900
2001-02-20,82.44047546386719,84.20627738460396,82.25426793599297,84.14206248654095,5760000
2001-02-21,80.66181182861328,82.7294006796933,80.58475691098806,82.12582097113908,10910800
2001-02-22,80.78382873535156,81.25257102377971,78.9923418860933,81.13056859961853,21281600
2001-02-23,80.238037109375,80.61046195560287,78.20897276241504,80.31509204618695,20173000
2001-02-26,81.94603729248047,81.94603729248047,79.94265337207932,80.77739789697347,11503700
2001-02-27,81.18839263916016,82.08734274961175,80.59123012355407,81.41955263867933,11415000
2001-02-28,79.5894775390625,81.44517376474595,79.15284284484832,81.38738625615784,14825800
2001-03-01,80.00686645507812,80.00686645507812,78.17685481696769,79.65370906465438,14672000
2001-03-02,79.37117004394531,80.68107424875579,78.53000801444209,78.65842797810862,12564300
2001-03-05,80.09674072265625,80.12242569150771,79.49957866885369,79.71789845463768,5293200
2001-03-06,80.95719146728516,82.02951348148123,80.57834420005584,81.1305589292998,6917000
2001-03-07,81.53510284423828,81.57362786377693,80.75172812089296,81.4837328855808,6371700
2001-03-08,81.62499237060547,81.70204240453651,80.99572266635333,81.29109256054235,6055000
2001-03-09,79.21063995361328,80.97001887049784,79.05011255502035,80.97001887049784,10020300
2001-03-12,75.82030487060547,78.65842820648108,75.60840752092365,78.5556883161235,13972900
2001-03-13,77.06596374511719,77.33565340128223,75.46711279975877,76.66785907456452,12888000
2001-03-14,75.54418182373047,76.59724098629373,74.32417282351989,75.15891711284992,19883400
2001-03-15,75.5634536743164,76.32114315566074,75.35797880982848,76.05787588299113,10370300
2001-03-16,74.04784393310547,75.58661707037815,73.9190733264133,75.41277797936782,58514600
2001-03-19,75.5544204711914,75.77332803864059,73.92551042391304,74.5307199733415,10067800
2001-03-20,73.52639770507812,76.26915269337225,73.46845456402231,75.90860449453386,15083900
2001-03-21,72.27731323242188,74.20882878178143,72.04553097353089,73.51348200510846,19004600
2001-03-22,71.54332733154297,72.49620544680083,69.56030380981547,72.12277798256046,28624800
2001-03-23,73.70664978027344,73.82254093213311,71.78800846884094,72.91472609054921,12861700
2001-03-26,74.64662170410156,74.85908463162583,73.893327082908,74.49209695959694,9943800
2001-03-27,76.17255401611328,76.39146172550525,74.22172356689074,74.44063127628272,12880700
2001-03-28,74.06719207763672,75.29692123181583,73.97705506788951,75.26473224953389,10953300
2001-03-29,74.35044860839844,75.00716150921681,72.20002614474538,73.84825061118865,12060300
2001-03-30,75.12952423095703,75.12952423095703,73.71951619217835,74.39554865484995,9183600
2001-04-02,73.52639770507812,75.57380552809754,73.26886608425117,74.87846327492365,10561000
2001-04-03,71.07330322265625,73.49413639073038,70.86083542365034,73.38468506836828,12836000
2001-04-04,71.36951446533203,72.17431279018264,70.37156748977678,71.18924042650137,14884300
2001-04-05,74.07361602783203,74.35690160709909,72.43182600683801,72.94689873439233,21522800
2001-04-06,72.94689178466797,73.65511303350902,72.14852864180988,73.39113693495987,14937800
2001-04-09,73.75814056396484,74.03499132887065,72.61210876434025,73.39759255835662,9034300
2001-04-10,75.103759765625,75.81198111206551,74.15087665274481,74.33115064142808,17873600
2001-04-11,75.15526580810547,76.61033719507998,74.77539856134831,76.47513170755214,12722300
2001-04-12,76.52022552490234,76.57817355993153,74.65953214751976,74.87843985126437,9233200
2001-04-16,75.71537780761719,76.54592974604105,75.27113275188056,76.15962777544988,7350000
2001-04-17,76.78417205810547,77.04170841091809,75.34197044719372,75.52868418018043,10924700
